run_id,architecture,observation_id,sequence,entity_id,monitor_family,monitor_contract_version,route,route_reason,compatibility,sentinel_id,sentinel_version,llm_called,provider,model,input_tokens,output_tokens,measured_cost_usd,model_latency_ms,total_latency_ms,expected_action,actual_action,expected_label,actual_label,decision_correct,false_positive,false_negative,stale_reuse,duplicate_action,workload_hash,contract_fingerprint
ch10-20260922T120041Z-8e2e69fa,naive,obs-062,62,shi-002,shipment_exception,V1,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-063,63,ord-003,order_sla,V1,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,a5e48545fc3415e369f1ced1e9b39ec74eebf849c3b49c9c1ea630b910b317a1
ch10-20260922T120041Z-8e2e69fa,naive,obs-064,64,inv-004,invoice_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c85dbcc3cf67d514977990dbef4692f9e815b517d1e1e613e3b54f40e7d26c87
ch10-20260922T120041Z-8e2e69fa,naive,obs-065,65,sup-005,supplier_performance,V1,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,8fce2f56c6a0b1371782a6e4bbd80cd9391512c45a334ea74f0cb133ce692643
ch10-20260922T120041Z-8e2e69fa,naive,obs-066,66,cus-001,customer_account,V1,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-067,67,inv-002,inventory_risk,V1,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,customs,customs,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,192d00df6b488aecec63e6b993dc603cbdf1da5dc1a32051ce726515dda56404
ch10-20260922T120041Z-8e2e69fa,naive,obs-068,68,shi-003,shipment_exception,V1,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-069,69,ord-004,order_sla,V1,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,a5e48545fc3415e369f1ced1e9b39ec74eebf849c3b49c9c1ea630b910b317a1
ch10-20260922T120041Z-8e2e69fa,naive,obs-070,70,inv-005,invoice_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c85dbcc3cf67d514977990dbef4692f9e815b517d1e1e613e3b54f40e7d26c87
ch10-20260922T120041Z-8e2e69fa,naive,obs-071,71,sup-001,supplier_performance,V1,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,8fce2f56c6a0b1371782a6e4bbd80cd9391512c45a334ea74f0cb133ce692643
ch10-20260922T120041Z-8e2e69fa,naive,obs-072,72,cus-002,customer_account,V1,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-073,73,inv-003,inventory_risk,V1,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,damage,damage,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,192d00df6b488aecec63e6b993dc603cbdf1da5dc1a32051ce726515dda56404
ch10-20260922T120041Z-8e2e69fa,naive,obs-074,74,shi-004,shipment_exception,V1,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-075,75,ord-005,order_sla,V1,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,a5e48545fc3415e369f1ced1e9b39ec74eebf849c3b49c9c1ea630b910b317a1
ch10-20260922T120041Z-8e2e69fa,naive,obs-076,76,inv-001,invoice_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c85dbcc3cf67d514977990dbef4692f9e815b517d1e1e613e3b54f40e7d26c87
ch10-20260922T120041Z-8e2e69fa,naive,obs-077,77,sup-002,supplier_performance,V1,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,8fce2f56c6a0b1371782a6e4bbd80cd9391512c45a334ea74f0cb133ce692643
ch10-20260922T120041Z-8e2e69fa,naive,obs-078,78,cus-003,customer_account,V1,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-079,79,inv-004,inventory_risk,V1,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,policy_exception,policy_exception,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,192d00df6b488aecec63e6b993dc603cbdf1da5dc1a32051ce726515dda56404
ch10-20260922T120041Z-8e2e69fa,naive,obs-080,80,shi-005,shipment_exception,V1,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-081,81,ord-001,order_sla,V1,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,a5e48545fc3415e369f1ced1e9b39ec74eebf849c3b49c9c1ea630b910b317a1
ch10-20260922T120041Z-8e2e69fa,naive,obs-082,82,inv-002,invoice_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c85dbcc3cf67d514977990dbef4692f9e815b517d1e1e613e3b54f40e7d26c87
ch10-20260922T120041Z-8e2e69fa,naive,obs-083,83,sup-003,supplier_performance,V1,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,8fce2f56c6a0b1371782a6e4bbd80cd9391512c45a334ea74f0cb133ce692643
ch10-20260922T120041Z-8e2e69fa,naive,obs-084,84,cus-004,customer_account,V1,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-085,85,inv-005,inventory_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,inventory_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,192d00df6b488aecec63e6b993dc603cbdf1da5dc1a32051ce726515dda56404
ch10-20260922T120041Z-8e2e69fa,naive,obs-086,86,shi-001,shipment_exception,V1,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-087,87,ord-002,order_sla,V1,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,a5e48545fc3415e369f1ced1e9b39ec74eebf849c3b49c9c1ea630b910b317a1
ch10-20260922T120041Z-8e2e69fa,naive,obs-088,88,inv-003,invoice_risk,V1,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c85dbcc3cf67d514977990dbef4692f9e815b517d1e1e613e3b54f40e7d26c87
ch10-20260922T120041Z-8e2e69fa,naive,obs-089,89,sup-004,supplier_performance,V1,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,8fce2f56c6a0b1371782a6e4bbd80cd9391512c45a334ea74f0cb133ce692643
ch10-20260922T120041Z-8e2e69fa,naive,obs-090,90,cus-005,customer_account,V1,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-091,91,inv-001,inventory_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,inventory_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,deterministic_action,,,False,True,False,True,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-092,92,shi-002,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-093,93,ord-003,order_sla,V2,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,deterministic_action,no_action,,,False,False,True,True,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,775880d14a7c200b144d921191185addae7c43eadcdeff84a586da0a41481ac8
ch10-20260922T120041Z-8e2e69fa,naive,obs-094,94,inv-004,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-095,95,sup-005,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,deterministic_action,no_action,,,False,False,True,True,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-096,96,cus-001,customer_account,V2,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-097,97,inv-002,inventory_risk,V2,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,weather,weather,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-098,98,shi-003,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-099,99,ord-004,supplier_performance,V2,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,deterministic_action,no_action,,,False,False,True,True,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,4c5073f75acb234d6d9e5266d2c492efa9a76c71a904e6998ca0fd8da4c3df31
ch10-20260922T120041Z-8e2e69fa,naive,obs-100,100,inv-005,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-101,101,sup-001,supplier_performance,V2,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,4c5073f75acb234d6d9e5266d2c492efa9a76c71a904e6998ca0fd8da4c3df31
ch10-20260922T120041Z-8e2e69fa,naive,obs-102,102,cus-002,customer_account,V2,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-103,103,inv-003,inventory_risk,V2,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,customs,customs,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-104,104,shi-004,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-105,105,ord-005,order_sla,V2,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,775880d14a7c200b144d921191185addae7c43eadcdeff84a586da0a41481ac8
ch10-20260922T120041Z-8e2e69fa,naive,obs-106,106,inv-001,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-107,107,sup-002,supplier_performance,V2,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,4c5073f75acb234d6d9e5266d2c492efa9a76c71a904e6998ca0fd8da4c3df31
ch10-20260922T120041Z-8e2e69fa,naive,obs-108,108,cus-003,customer_account,V2,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-109,109,inv-004,inventory_risk,V2,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,damage,damage,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-110,110,shi-005,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-111,111,ord-001,order_sla,V2,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,775880d14a7c200b144d921191185addae7c43eadcdeff84a586da0a41481ac8
ch10-20260922T120041Z-8e2e69fa,naive,obs-112,112,inv-002,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-113,113,sup-003,supplier_performance,V2,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,4c5073f75acb234d6d9e5266d2c492efa9a76c71a904e6998ca0fd8da4c3df31
ch10-20260922T120041Z-8e2e69fa,naive,obs-114,114,cus-004,customer_account,V2,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-115,115,inv-005,inventory_risk,V2,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,policy_exception,policy_exception,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-116,116,shi-001,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-117,117,ord-002,order_sla,V2,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,775880d14a7c200b144d921191185addae7c43eadcdeff84a586da0a41481ac8
ch10-20260922T120041Z-8e2e69fa,naive,obs-118,118,inv-003,invoice_risk,V2,naive_reuse,unchecked_cached_rule,unchecked,invoice_risk-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e29ca4a88566fd95aef4787533febf11c60b0cc34ad789a7ed9abfba1399631a
ch10-20260922T120041Z-8e2e69fa,naive,obs-119,119,sup-004,supplier_performance,V2,naive_reuse,unchecked_cached_rule,unchecked,supplier_performance-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,4c5073f75acb234d6d9e5266d2c492efa9a76c71a904e6998ca0fd8da4c3df31
ch10-20260922T120041Z-8e2e69fa,naive,obs-120,120,cus-005,customer_account,V2,naive_reuse,unchecked_cached_rule,unchecked,customer_account-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,22eb3829dd7bad6ba347b18c95d95c632869804036ee508d85b4a9745455d84d
ch10-20260922T120041Z-8e2e69fa,naive,obs-121,121,inv-001,inventory_risk,V2,reasoning_required,coarse_escalation,unchecked,inventory_risk-sentinel,1,True,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,reasoning_action,reasoning_action,weather,weather,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,c3e1602e8b6165f2ed787132d4a46eaa1092b462a5ced0d2b418b15afa20d5f2
ch10-20260922T120041Z-8e2e69fa,naive,obs-122,122,shi-002,shipment_exception,V2,naive_reuse,unchecked_cached_rule,unchecked,shipment_exception-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,e3b969b82f843fe90ceb782a612aaeab12a39e0a7f8c32b1ee7e44279ca8c7d9
ch10-20260922T120041Z-8e2e69fa,naive,obs-123,123,ord-003,order_sla,V2,naive_reuse,unchecked_cached_rule,unchecked,order_sla-sentinel,1,False,mock,deterministic-ground-truth-adapter,0,0,0.0,0.0,0.0,no_action,no_action,,,True,False,False,False,False,eb4b617f26494106d8b63ee43463191ae5e3b2965b75175d0ed745f65538797e,775880d14a7c200b144d921191185addae7c43eadcdeff84a586da0a41481ac8
